,GLC_BATCH_mu=0.58_S,LB_BATCH_mu=1.9_S,GLYC+AA_BATCH_mu=1.27_S,ACE_BATCH_mu=0.3_S,FUM_BATCH_mu=0.42_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.12_S,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC+SALTS_BATCH_mu=0.55_S,GLC@42deg_BATCH_mu=0.66_S,GLC@pH6_BATCH_mu=0.63_S,XYL_BATCH_mu=0.55_S,MAN_BATCH_mu=0.47_S,GAL_BATCH_mu=0.26_S,SUCC_BATCH_mu=0.44_S,FRU_BATCH_mu=0.65_S,LB_BATCH_mu=1.78_S,GLC_BATCH_mu=0.67_S,LB_BATCH_mu=2.3_S,GLC_BATCH_mu=1.03_S,GLC_BATCH_mu=0.6_H,FUM_BATCH_mu=0.55_H,PERSIST@8H_mu=0.02_H,STARVED@8H_mu=-0.005_H
b0183,32.01056338028169,49.73659673659674,45.793733681462136,9.491304347826087,13.019685039370078,13.629770992366412,14.15151515151515,12.08,6.840148698884758,4.8375,3.0144230769230766,1.7157894736842105,3.9937499999999995,0.46875,2.003584229390681,4.1644295302013425,0.4641638225255973,6.103942652329749,8.920454545454545,5.923076923076923,11.84108527131783,8.263513513513514,15.57919621749409,4.006666666666667,13.238532110091741,7.607344632768362,,,,
b0184,1.165492957746479,6.519813519813519,1.1671018276762402,1.6913043478260872,1.8937007874015745,2.7061068702290076,1.6287878787878787,1.948,2.349442379182156,2.404166666666667,2.6778846153846154,3.3315789473684214,3.01875,2.39375,2.2365591397849465,2.3523489932885906,1.2116040955631397,2.2795698924731185,2.3484848484848486,3.6018099547511313,2.0232558139534884,2.439189189189189,,,,,7.27636583455814,26.736127319549546,28.30742557655738,24.78753612945652
b2574,10.461267605633804,2.1048951048951046,18.391644908616186,4.195652173913044,2.8858267716535435,6.896946564885496,7.8106060606060606,11.184000000000001,9.327137546468402,7.283333333333334,5.355769230769231,4.452631578947369,9.6375,9.0625,10.412186379928315,11.922818791946309,13.839590443686005,8.634408602150538,8.31060606060606,4.4298642533936645,6.596899224806201,12.368243243243244,12.713947990543733,31.71666666666667,13.254587155963302,26.426553672316384,42.90352893632558,41.80607942225225,35.95443788196722,28.530573558695654
b3450,10.10211267605634,7.286713286713287,7.0130548302872056,11.482608695652175,15.74015748031496,7.843511450381679,9.412878787878787,8.328,19.446096654275095,31.8625,44.34615384615384,64.57368421052632,6.668749999999999,9.35,9.64516129032258,6.973154362416108,5.194539249146757,6.075268817204301,16.651515151515152,14.248868778280542,23.069767441860467,7.168918918918918,0.4468085106382978,0.2833333333333333,0.33027522935779813,0.3135593220338983,13.094493396604651,55.98513216603604,40.444387260163936,39.86593392195652
b3449,68.53521126760563,42.27972027972028,73.95039164490862,86.91739130434783,117.10629921259842,83.45801526717557,95.35984848484848,78.372,80.59107806691449,97.30416666666667,125.39903846153845,130.12105263157895,171.1375,153.29375,157.68817204301075,101.51006711409396,152.0,106.13978494623656,74.43939393939394,89.61085972850678,90.75193798449611,67.20608108108108,9.721040189125294,9.6,6.399082568807339,4.593220338983051,78.16914567506977,218.83321764396393,353.60708263377046,195.81042014858693
b4016,1.091549295774648,1.2331002331002332,1.506527415143603,20.521739130434785,27.53937007874016,15.400763358778626,6.117424242424241,3.4799999999999995,8.301115241635687,12.666666666666666,20.51923076923077,31.85263157894737,0.7687499999999999,0.9125,0.5268817204301075,2.057046979865772,0.3720136518771331,1.7992831541218637,4.700757575757575,11.877828054298643,3.5775193798449614,1.0067567567567568,,,,,5.026753739162791,28.817920131171167,5.605918556229509,23.994581027065212
b2602,,,,,,,,,,,,,,,,,,,,,,,,,,,3.635775279209302,44.089029637387384,412.75338871081965,73.26390241760869
b1225,0.0035211267605633804,0.8857808857808858,0.0026109660574412533,0.0,0.06299212598425197,0.003816793893129771,0.003787878787878788,0.0,0.003717472118959108,0.0,0.0625,0.2631578947368421,0.0625,0.0,0.08960573476702509,0.003355704697986577,0.2389078498293515,0.0035842293906810036,0.003787878787878788,0.0,0.06201550387596899,0.0033783783783783786,3.073286052009456,1.18,1.3073394495412844,0.4887005649717514,,,,
b1227,0.007042253521126761,0.006993006993006993,0.007832898172323759,0.008695652173913044,0.007874015748031496,0.007633587786259542,0.007575757575757576,0.008,0.007434944237918216,0.008333333333333333,0.009615384615384616,0.005263157894736843,0.0062499999999999995,0.0062499999999999995,0.007168458781362007,0.006711409395973154,0.006825938566552901,0.007168458781362007,0.007575757575757576,0.00904977375565611,0.007751937984496124,0.13175675675675677,,,,,,,,
b3958,604.8274647887324,53.951048951048946,63.86422976501305,362.2391304347826,366.81889763779526,368.89694656488547,470.7234848484848,429.85600000000005,425.04460966542746,264.09583333333336,298.04807692307696,310.50000000000006,240.7,212.26874999999998,473.3010752688172,642.3825503355705,641.3993174061433,563.931899641577,347.98106060606057,367.71945701357464,405.6317829457364,530.4391891891892,21.144208037825056,450.61999999999995,12.655963302752292,421.5564971751412,610.1621934346047,764.3553849198198,1125.3125708222951,791.289746690652
b3960,1015.1584507042255,188.2820512820513,165.72584856396867,529.8739130434783,557.4015748031496,608.2480916030534,682.5643939393939,531.308,566.2825278810409,393.2041666666667,386.27403846153845,388.2368421052632,723.6125,468.825,647.1720430107526,1118.003355704698,855.9249146757679,688.9677419354839,553.2121212121212,461.33031674208144,496.531007751938,682.1587837837839,137.53427895981085,851.18,107.2362385321101,1071.274011299435,772.5124707067907,790.7894949160359,1483.712329992951,891.2377116135868
b0586,15.04225352112676,7.368298368298368,13.237597911227155,14.386956521739133,10.039370078740157,16.702290076335878,12.034090909090908,12.784,13.182156133828997,11.441666666666668,14.600961538461538,8.05263157894737,36.606249999999996,42.84374999999999,94.8100358422939,15.919463087248321,26.941979522184297,59.752688172043015,7.276515151515151,11.683257918552037,8.926356589147288,10.885135135135135,2.7234042553191484,15.876666666666667,7.215596330275229,49.929378531073446,28.274284602465116,30.999833866486483,46.01117202377049,33.64588369902174
b0750,129.54225352112675,15.149184149184148,299.1723237597911,96.08695652173914,73.04330708661418,89.26335877862596,86.16666666666666,92.02799999999999,116.85873605947957,100.4625,73.27884615384615,54.62631578947369,4.8875,5.1,82.48028673835125,185.30872483221478,124.68259385665529,75.32616487455196,91.31439393939394,43.74660633484163,68.57364341085271,92.01689189189189,7.990543735224585,116.93333333333334,7.837155963302752,108.29943502824858,139.31342213609304,200.46514534477478,32.96019245262295,52.2183354723913
b3388,320.806338028169,278.27505827505826,284.9190600522193,230.91739130434786,251.08661417322833,294.91984732824426,249.3219696969697,247.23200000000003,223.78810408921933,216.15,228.4423076923077,256.7105263157895,545.83125,384.525,485.02867383512546,465.59395973154363,421.71672354948805,287.8279569892473,233.53409090909088,283.72850678733033,214.18992248062014,240.43918918918922,194.2884160756501,221.61,328.25688073394497,315.83898305084745,435.1573577239535,660.6108560986486,1528.475093084918,717.3287884914131
b1876,331.4154929577465,339.5990675990676,284.1331592689295,193.3521739130435,229.5511811023622,244.70992366412213,247.20454545454544,231.996,203.95167286245353,192.6125,166.04326923076923,174.33684210526317,180.35625,135.75625,200.9426523297491,273.38255033557044,220.68941979522182,257.63440860215053,228.89772727272725,242.47058823529412,251.9263565891473,278.55743243243245,239.18439716312054,256.9866666666667,346.2316513761468,277.4378531073446,277.0580756274419,441.67948295909906,870.6494650236066,609.8753137679347
b0086,186.79225352112678,198.13519813519812,173.31853785900782,221.29565217391306,191.7795275590551,128.293893129771,179.78030303030303,198.328,155.05947955390334,113.19583333333334,111.45673076923077,100.43157894736842,133.18125,125.08125,159.50537634408602,175.96308724832215,190.0136518771331,152.6810035842294,127.50757575757575,107.62895927601811,101.82170542635659,104.98648648648648,87.85106382978722,129.60666666666665,136.13761467889907,140.07344632768363,146.6426772271163,197.1555285999099,299.0497237842623,262.18382333815214
b2329,280.9366197183099,109.43822843822844,140.75456919060053,225.0913043478261,259.48818897637796,238.35114503816794,261.20075757575756,255.26799999999997,268.5092936802974,259.6583333333333,241.62980769230768,220.83684210526314,245.70624999999998,242.86249999999998,320.82437275985666,259.36577181208054,238.54266211604093,299.59498207885304,223.73863636363635,277.2533936651584,261.8953488372093,261.43243243243245,64.92434988179669,223.01666666666665,80.55963302752293,213.25423728813558,277.4754768963256,538.796586517117,1093.8622169408197,601.4441996203261
b0827,189.64436619718313,163.96270396270396,133.7911227154047,189.00434782608696,168.67322834645668,170.50381679389312,162.6590909090909,175.60399999999998,118.80669144981412,118.45833333333334,125.06730769230768,113.29473684210527,214.84375,230.225,192.46953405017922,216.73154362416108,317.9351535836177,187.13620071684588,157.46969696969697,186.2760180995475,127.26356589147285,143.16554054054055,120.66430260047281,225.49333333333334,120.04128440366972,154.59887005649716,252.95963513809306,385.950551969009,669.0225219936066,471.4159524307608
b0826,33.028169014084504,24.687645687645688,,28.25217391304348,9.5748031496063,22.02290076335878,13.390151515151516,17.252000000000002,19.092936802973977,27.087500000000002,3.3221153846153846,17.347368421052632,3.3375,4.63125,3.8960573476702507,12.298657718120804,5.116040955631399,,,14.076923076923077,21.43410852713178,,5.170212765957446,3.24,6.626146788990825,4.2909604519774005,28.944457939255813,63.03252180549549,130.90963718163934,113.99844848358696
b2580,39.802816901408455,45.116550116550115,34.64751958224543,28.513043478260872,27.275590551181104,28.09160305343511,24.41287878787879,23.856,22.442379182156134,26.65833333333333,24.091346153846153,17.810526315789478,20.9375,17.325,41.98924731182796,31.06711409395973,49.696245733788395,34.89605734767025,27.897727272727273,20.959276018099548,23.147286821705425,27.277027027027025,28.692671394799053,29.906666666666666,24.121559633027523,28.29943502824859,91.79470562069767,188.63296551207205,471.6179713880328,328.24305083054344
b3831,607.7852112676056,6409.18414918415,858.7415143603133,1350.017391304348,1465.3740157480315,1154.8396946564885,1234.6174242424242,1052.484,1479.4460966542752,1952.3791666666668,2639.274038461538,3261.8684210526317,2202.05,1915.9375,1135.1648745519713,1468.3053691275168,1352.59385665529,907.5340501792115,949.4848484848484,1478.9095022624433,1020.9651162790698,825.8614864864866,4851.408983451536,523.96,3329.655963302752,306.1045197740113,48.78817809153489,49.595138500360356,167.21114165508195,69.16301572271739
b0773,111.24295774647888,41.89277389277389,79.21671018276761,106.81739130434784,106.7047244094488,134.87786259541983,104.98484848484848,104.532,71.59851301115242,96.00416666666666,118.375,121.83157894736843,324.29375,314.05,232.01792114695343,126.04362416107384,191.50170648464163,65.60215053763442,123.63257575757575,186.17194570135746,124.62790697674419,93.02027027027026,15.742316784869976,15.726666666666667,13.254587155963302,21.129943502824858,183.57861957846512,457.95279384747744,1213.8957716677048,502.4983600575
b0774,48.80633802816902,7.736596736596736,52.221932114882506,54.30434782608696,34.53543307086614,41.61450381679389,34.29924242424242,33.208,41.53903345724907,29.54166666666667,24.014423076923077,21.736842105263158,73.32499999999999,84.60625,111.51971326164873,59.432885906040276,47.33105802047781,51.49820788530466,35.03787878787879,39.307692307692314,41.019379844961236,33.57094594594595,5.2269503546099285,39.52333333333333,5.403669724770642,29.333333333333336,118.80714823348838,288.9505287787387,405.22572013229507,279.64717389326086
b0775,128.89084507042256,21.913752913752916,201.40731070496082,40.55652173913044,69.45275590551181,53.454198473282446,70.56439393939394,29.248,55.31598513011153,25.595833333333335,23.759615384615383,16.773684210526316,26.2125,7.3875,28.99641577060932,63.624161073825505,15.723549488054607,70.97491039426524,47.223484848484844,48.533936651583716,86.1937984496124,81.76689189189189,26.288416075650115,115.46,38.64908256880734,209.84463276836158,137.20774320809304,197.71980026117117,62.647685253442624,71.81883576804347
b0776,25.3943661971831,22.855477855477854,35.9556135770235,42.626086956521746,31.011811023622045,31.053435114503817,31.791666666666668,53.08,26.736059479553905,23.762500000000003,22.009615384615383,18.621052631578948,24.1875,31.187499999999996,45.25806451612903,76.1510067114094,25.511945392491466,46.075268817204304,33.890151515151516,29.819004524886882,29.205426356589143,37.67567567567568,1.1583924349881796,10.706666666666665,0.7339449541284404,7.881355932203389,28.54910785562791,40.31607194126126,57.83783578377049,38.61252155923913
b0777,2.1725352112676055,0.2727272727272727,,1.582608695652174,0.36220472440944884,5.114503816793893,5.5681818181818175,4.108,0.35687732342007433,1.991666666666667,0.2788461538461538,0.0736842105263158,0.60625,0.26875,0.014336917562724014,0.44966442953020136,6.2457337883959045,,,1.4660633484162897,4.011627906976744,,,,,,,,,
b0778,155.02464788732394,29.655011655011656,120.0496083550914,136.9608695652174,100.62204724409449,81.35877862595419,76.3371212121212,83.67999999999999,113.37174721189592,95.26666666666667,81.88942307692308,62.389473684210536,138.88125,158.9375,221.34408602150535,203.45973154362414,145.69965870307166,99.84229390681004,60.71212121212121,75.89140271493213,63.74418604651163,71.48648648648648,9.217494089834515,95.16333333333334,3.8830275229357794,48.779661016949156,439.16374178009306,721.5022949701802,2067.865421383934,862.0743295930433
b3412,23.957746478873243,15.785547785547784,18.42036553524804,26.321739130434786,7.830708661417323,8.095419847328245,10.011363636363635,14.216,10.063197026022305,9.945833333333335,7.6201923076923075,7.326315789473685,15.475,8.29375,9.541218637992833,4.248322147651007,15.750853242320817,9.799283154121863,6.8977272727272725,8.425339366515837,8.976744186046512,10.094594594594595,10.25531914893617,13.270000000000001,6.944954128440367,6.46045197740113,28.809467173581396,48.45609913387386,85.48514158262294,64.17364678836957
b4019,148.30633802816902,63.03496503496504,67.55613577023499,77.2304347826087,100.31102362204724,115.38931297709922,119.80303030303028,122.23599999999999,128.6914498141264,106.3375,105.2548076923077,98.90526315789474,89.525,63.175,94.80645161290322,76.0,122.2184300341297,150.7885304659498,129.5492424242424,104.08597285067873,132.7248062015504,166.08445945945945,35.59810874704492,101.22000000000001,34.03440366972477,146.59039548022596,303.1441524779535,437.4272541065765,607.176627144918,462.5674679265217
b0110,58.887323943661976,38.62004662004662,,50.94347826086957,39.31496062992126,110.56106870229007,40.18181818181818,48.396,43.24907063197026,83.27083333333333,24.754807692307693,47.43157894736843,73.88749999999999,15.46875,30.164874551971323,29.090604026845636,24.8839590443686,,,45.5158371040724,49.8953488372093,,,,,,26.90298928227907,56.01151679306305,55.890580220983615,47.437637268804345
b3891,131.5,368.990675990676,105.64229765013054,90.26521739130436,88.61811023622047,127.34351145038167,89.50378787878788,117.15599999999999,99.35687732342006,110.05833333333334,91.80288461538461,90.04210526315791,234.0625,34.96875,135.5483870967742,121.5771812080537,119.5051194539249,100.88172043010752,105.36363636363637,104.53846153846155,108.59689922480621,83.98648648648648,119.23404255319149,45.71333333333333,125.94954128440365,45.92372881355932,112.07986060200001,210.1284303497297,135.59596604508198,236.75495123869564
b3942,774.4014084507044,516.2237762237762,496.0809399477807,1166.7304347826089,1268.1181102362204,2109.209923664122,1204.3901515151515,1464.556,1225.996282527881,1710.1583333333335,2199.5240384615386,2635.3736842105263,303.20624999999995,271.675,552.4659498207885,1251.261744966443,724.2013651877132,782.2544802867383,1477.3712121212122,1784.475113122172,1261.2868217054263,988.9020270270271,453.1985815602836,489.2366666666667,335.49999999999994,495.35310734463275,612.1163056899535,1840.2627942903603,2525.787484037213,2236.251200077717
b2242,1.267605633802817,88.48251748251748,93.88772845953002,2.743478260869565,2.3188976377952755,3.759541984732824,97.72727272727272,1.116,3.055762081784387,1.2791666666666666,2.2596153846153846,1.0263157894736843,3.2687500000000003,2.13125,4.738351254480287,1.7416107382550337,4.122866894197952,7.648745519713262,3.7575757575757573,3.384615384615385,6.22093023255814,3.9527027027027026,292.61938534278954,20.81,36.522935779816514,10.387005649717516,,,,
b3426,47.61619718309859,897.9976689976689,1488.6840731070495,46.63913043478261,35.71653543307087,36.99618320610687,2252.2878787878785,33.532,38.48327137546468,41.66666666666667,47.75961538461539,42.9421052631579,107.5375,125.10624999999999,64.27240143369175,68.16778523489933,66.79863481228668,61.888888888888886,61.2310606060606,54.25339366515838,51.25581395348837,58.70945945945946,2642.6382978723404,1941.9633333333334,955.2316513761468,85.9322033898305,30.31013081604651,78.4326651027027,327.1676805029508,283.72893824010873
b4291,0.5492957746478874,0.8228438228438227,0.23237597911227154,1.7869565217391308,0.7559055118110236,0.6641221374045801,0.7348484848484848,1.6039999999999999,0.4572490706319703,0.8666666666666667,0.5240384615384616,0.5473684210526316,6.00625,6.062499999999999,4.232974910394265,4.815436241610739,5.088737201365188,2.2688172043010755,1.7159090909090908,1.4615384615384615,1.445736434108527,0.4054054054054054,142.15839243498817,7.653333333333333,330.40596330275224,13.915254237288135,,,,
b0585,1.7640845070422535,0.4289044289044289,0.42036553524804177,0.8695652173913044,0.6377952755905513,0.4541984732824427,0.696969696969697,0.7,0.241635687732342,0.175,0.22596153846153844,0.21578947368421053,1.025,0.79375,24.896057347670247,1.3120805369127517,4.549488054607508,16.548387096774192,0.7462121212121212,1.0045248868778283,1.4031007751937985,1.060810810810811,0.14184397163120566,3.1033333333333335,0.3073394495412844,6.175141242937853,,,,
b2741,77.25704225352113,313.91375291375294,171.1514360313316,49.71304347826087,43.69291338582677,57.717557251908396,70.50757575757575,30.368000000000002,117.47955390334572,126.9375,130.1105769230769,95.63684210526317,48.59375,50.68749999999999,71.60215053763442,26.62751677852349,67.71331058020478,37.67741935483871,46.19318181818182,64.81447963800906,37.422480620155035,49.54391891891892,235.23877068557917,55.419999999999995,12.35091743119266,12.951977401129943,159.3160923403721,218.7796367789189,1710.0314575578686,821.7934536828261
b0397,2.471830985915493,2.265734265734266,2.0496083550913835,2.078260869565218,4.586614173228346,4.3969465648854955,4.837121212121212,4.4479999999999995,3.7137546468401488,4.4,4.230769230769231,4.178947368421053,2.5874999999999995,9.125,10.591397849462366,11.406040268456376,5.41296928327645,8.45878136200717,3.981060606060606,3.990950226244344,8.313953488372093,8.763513513513514,7.281323877068558,20.883333333333333,8.364678899082568,23.429378531073446,14.22935030623256,36.2746974136036,20.500021698524588,18.113649452608694
b1197,23.18661971830986,16.21212121212121,22.404699738903396,63.282608695652186,79.46850393700787,50.160305343511446,50.88636363636363,42.28,39.98141263940521,63.912499999999994,94.46153846153845,145.48947368421054,116.78750000000001,117.26875,38.623655913978496,23.493288590604028,43.959044368600686,19.508960573476703,52.140151515151516,78.70135746606336,46.5,18.7972972972973,1.966903073286052,4.57,1.4357798165137614,2.1299435028248586,70.73949960306977,219.6489174725225,723.5209782757377,346.89937385586956
b3338,1.063380281690141,1.9906759906759905,,0.5304347826086957,0.6023622047244095,2.049618320610687,1.3257575757575757,0.04,0.6617100371747212,0.3958333333333333,0.24038461538461536,0.6421052631578947,0.85,0.99375,1.92831541218638,0.9798657718120806,1.1638225255972696,,,0.2669683257918552,0.9844961240310077,,,,,,,,,
b0730,18.8556338028169,0.7062937062937062,,13.039130434782608,7.559055118110236,13.274809160305344,9.045454545454545,10.696,8.182156133828997,9.895833333333334,0.7692307692307693,9.51578947368421,2.4375,6.00625,11.31899641577061,14.708053691275166,8.494880546075086,,,4.886877828054299,6.65891472868217,,,,,,,,,
b1427,26.22887323943662,15.22144522144522,8.02088772845953,49.69130434782609,47.46456692913386,36.1793893129771,36.77651515151515,36.708,39.613382899628256,50.95,54.91826923076923,69.19473684210527,19.84375,19.96875,28.594982078853047,23.808724832214764,26.61433447098976,19.845878136200717,44.03409090909091,43.009049773755656,40.24418604651163,20.989864864864867,11.62884160756501,16.396666666666665,12.153669724770642,13.045197740112995,32.803262901302325,80.30845692603604,73.47791528213115,94.16981858369564
b3590,17.140845070422536,13.557109557109555,17.156657963446474,12.391304347826088,13.67322834645669,12.889312977099237,16.537878787878785,19.104,21.970260223048328,14.775,16.264423076923077,17.652631578947368,3.5749999999999997,3.025,8.136200716845877,26.51342281879195,11.86348122866894,14.46953405017921,16.147727272727273,14.411764705882353,13.771317829457365,13.513513513513514,13.432624113475176,25.76,19.107798165137613,32.24858757062147,105.22080500790699,192.1829467061261,283.7113569055738,170.31296711869567
b2677,10.13380281690141,276.79720279720283,6.762402088772846,1.0608695652173914,1.7480314960629924,2.8740458015267176,1.8484848484848484,2.352,0.966542750929368,0.8916666666666667,1.1057692307692306,1.1631578947368422,5.8625,3.5749999999999997,15.039426523297491,4.7617449664429525,1.8600682593856654,5.046594982078853,0.9734848484848484,1.7963800904977376,1.4496124031007753,1.027027027027027,353.4539007092198,12.583333333333334,180.73394495412842,6.703389830508475,,,,
b2678,10.5,306.35431235431236,6.93733681462141,4.086956521739131,1.4448818897637794,2.7442748091603053,2.996212121212121,1.508,3.104089219330855,2.491666666666667,2.0913461538461537,2.668421052631579,4.5625,7.14375,42.11469534050179,4.681208053691275,0.955631399317406,6.186379928315413,1.6022727272727273,4.6289592760181,2.682170542635659,4.66554054054054,202.49881796690306,4.833333333333333,116.06651376146789,1.3502824858757063,,,,
b1763,0.1267605633802817,0.5664335664335665,0.0,0.29565217391304355,0.2795275590551181,0.034351145038167934,0.21969696969696967,0.16399999999999998,0.25278810408921937,0.4,0.3173076923076923,0.3578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.17424242424242425,0.031674208144796386,0.21317829457364343,0.20608108108108109,0.6146572104018913,0.13333333333333333,0.30045871559633025,0.08757062146892655,49.982440232046514,111.11858757981982,84.77696924754099,126.83205737706521
b2218,0.5211267605633803,0.6340326340326341,0.24804177545691905,0.1782608695652174,0.18503937007874013,0.6526717557251908,0.553030303030303,0.8960000000000001,0.7769516728624535,0.5125000000000001,0.875,0.531578947368421,0.30624999999999997,0.17500000000000002,0.17204301075268816,0.010067114093959731,0.0,0.0,0.0,0.013574660633484163,0.0,0.0033783783783783786,,,,,10.102500642930233,12.468552328378378,58.89292879540984,16.627061492499998
b4122,5.397887323943662,6.081585081585081,,0.8130434782608696,3.0354330708661417,2.9236641221374047,1.7689393939393938,0.944,1.2973977695167287,0.22500000000000003,1.9807692307692308,1.331578947368421,0.83125,1.9687499999999998,4.989247311827957,3.063758389261745,1.8225255972696244,,,0.669683257918552,5.007751937984496,,,,,,,,,
b0088,28.609154929577468,26.748251748251747,26.757180156657963,29.882608695652177,27.192913385826767,36.60687022900763,26.125,32.964,19.37174721189591,14.4375,13.625,13.436842105263159,16.625,10.33125,17.22222222222222,17.409395973154364,62.27986348122866,20.810035842293907,22.924242424242426,21.524886877828056,23.5,24.739864864864867,42.93144208037825,40.943333333333335,49.20871559633027,45.25141242937853,136.6212030084186,222.48687285630626,487.047943657541,269.03837737913045
b4290,3.8450704225352115,126.06526806526807,,1.7869565217391308,1.9803149606299213,4.290076335877862,1.0416666666666665,2.7960000000000003,1.9033457249070633,2.6375,4.1730769230769225,4.068421052631579,0.7000000000000001,5.35,2.3620071684587813,5.093959731543624,3.3447098976109215,,,1.2171945701357465,1.3992248062015502,,107.29550827423166,6.483333333333333,200.71330275229357,6.675141242937853,,,,
b4287,4.859154929577465,55.158508158508155,,0.7565217391304349,2.5039370078740157,2.904580152671756,2.3106060606060606,1.9120000000000001,1.9814126394052045,0.5166666666666667,2.1971153846153846,1.2526315789473683,10.337499999999999,1.15625,1.1612903225806452,12.224832214765101,3.430034129692833,,,0.6289592760180995,1.7829457364341084,,7.160756501182032,0.5266666666666667,10.169724770642201,0.5706214689265536,,,,
b2908,217.15140845070425,226.8018648018648,160.96605744125327,301.6608695652174,317.23228346456693,225.44274809160302,280.3068181818182,300.56,302.2156133828997,308.81666666666666,342.1682692307692,315.15263157894736,291.0125,190.50625,228.00716845878136,194.28859060402687,172.99317406143345,225.7706093189964,285.8371212121212,379.9502262443439,279.32945736434107,205.69256756756758,153.28368794326238,154.17666666666665,143.69495412844034,126.45762711864407,284.2837638555349,687.4828835735135,1344.480799884918,914.838744366413
b0962,13.5387323943662,14.314685314685313,11.125326370757179,14.77826086956522,12.625984251968504,15.114503816793894,13.852272727272727,14.668000000000001,21.88847583643123,20.925,18.596153846153847,19.726315789473684,15.64375,19.40625,10.720430107526882,17.62751677852349,17.737201365187712,15.956989247311828,11.890151515151516,8.832579185520363,13.182170542635658,15.966216216216216,2.6595744680851063,4.736666666666667,4.252293577981651,6.101694915254238,37.8291365531628,66.38769537018018,121.98208871163934,95.63080143141305
b2411,102.2218309859155,150.87412587412587,167.97127937336816,93.56521739130434,119.80708661417323,132.23664122137404,116.21969696969695,95.50399999999999,118.85873605947957,106.79166666666667,102.30288461538461,111.50526315789475,105.15625,75.25,82.50537634408602,117.41610738255032,100.37542662116041,132.8709677419355,135.91666666666666,117.04524886877829,150.9457364341085,147.70608108108107,108.96690307328605,65.14999999999999,135.23394495412842,82.39830508474576,101.47679759972092,181.53031954999997,443.38389468442625,208.65845500999998
b0596,49.86971830985915,9.634032634032634,42.03655352480418,22.700000000000003,29.141732283464567,31.297709923664122,33.20075757575758,47.716,15.862453531598513,10.5,9.971153846153845,11.326315789473684,126.8,132.225,325.72759856630825,48.00335570469799,125.7235494880546,129.168458781362,36.44318181818181,25.855203619909503,54.20542635658914,50.70270270270271,9.645390070921984,62.10333333333333,25.176605504587155,78.11581920903954,98.64741114274419,126.15962472567567,160.05165760180327,100.87893781413042
b3431,39.04577464788733,17.477855477855478,35.3733681462141,48.15652173913044,31.964566929133856,30.801526717557252,35.86363636363637,39.596,28.47211895910781,31.8125,34.543269230769226,38.984210526315785,47.09374999999999,47.5375,23.580645161290324,28.90268456375839,43.93856655290102,30.268817204301076,30.916666666666668,42.84162895927602,30.04263565891473,21.37162162162162,1.9054373522458627,6.7,0.75,4.531073446327683,33.79101107930233,67.77142224990989,91.33772919032786,69.30307988978261
b1946,,,,,,,,,,,,,,,,,,,,,,,172.3451536643026,150.35,118.64678899082567,130.74011299435028,,,,
b0598,126.96478873239437,227.9254079254079,413.0417754569191,848.5478260869567,1023.1141732283464,767.320610687023,803.0454545454545,847.7120000000001,1638.8029739776953,2426.15,2833.024038461538,2899.821052631579,78.19375,118.23124999999999,110.34767025089606,85.4530201342282,46.481228668941974,167.18996415770607,1209.375,853.5429864253393,955.1627906976745,416.5405405405406,86.09219858156028,27.673333333333332,20.43807339449541,63.33050847457627,193.4473261146512,1803.4399366588286,2101.085634077541,2453.0677407977178
b2707,4.292253521126761,2.4592074592074593,2.2532637075718016,3.547826086956522,8.78740157480315,1.33206106870229,8.265151515151516,8.236,7.736059479553903,8.470833333333333,9.471153846153845,3.2631578947368425,3.45625,3.08125,1.7777777777777777,3.661073825503356,2.9283276450511946,2.6559139784946235,1.9318181818181817,1.7647058823529411,1.3875968992248062,1.489864864864865,9.009456264775412,5.24,9.337155963302752,6.011299435028249,20.901574528930233,63.67423118702702,146.23909443196723,89.39432281217391
b2557,864.8838028169015,191.3030303030303,610.710182767624,625.0695652173914,815.5511811023622,747.6870229007634,783.2310606060606,1083.24,849.5353159851302,720.975,705.7403846153846,641.478947368421,386.03749999999997,459.29999999999995,472.44802867383515,632.7147651006711,583.0102389078498,616.7562724014336,668.2878787878788,710.6334841628959,741.6550387596899,812.7432432432432,97.95744680851062,807.4866666666667,77.6651376146789,995.274011299435,858.8228760321861,1490.0273260875674,2360.341085013443,1697.2402760733696
b2321,,,,,,,,,,,,,,,,,,,,,,,2.8226950354609923,1.9033333333333333,3.899082568807339,3.5084745762711864,,,,
b0237,847.8873239436621,1389.4079254079254,1169.8198433420364,1233.3000000000002,1104.05905511811,1015.0267175572518,1088.5833333333333,1025.272,1004.7509293680298,1013.5958333333334,986.6778846153845,866.6315789473684,1299.5249999999999,1401.9624999999999,1331.0394265232974,1217.4060402684563,1475.0443686006824,1463.3655913978494,1144.5984848484848,1089.185520361991,1143.5,1189.8141891891892,1245.74231678487,802.9499999999999,981.8990825688072,752.7062146892655,854.1865155263256,1920.1598604241437,2969.8631443501636,2083.6072295465215
