,GLC_BATCH_mu=0.58_S,LB_BATCH_mu=1.9_S,GLYC+AA_BATCH_mu=1.27_S,ACE_BATCH_mu=0.3_S,FUM_BATCH_mu=0.42_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.12_S,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC+SALTS_BATCH_mu=0.55_S,GLC@42deg_BATCH_mu=0.66_S,GLC@pH6_BATCH_mu=0.63_S,XYL_BATCH_mu=0.55_S,MAN_BATCH_mu=0.47_S,GAL_BATCH_mu=0.26_S,SUCC_BATCH_mu=0.44_S,FRU_BATCH_mu=0.65_S,LB_BATCH_mu=1.78_S,GLC_BATCH_mu=0.67_S,LB_BATCH_mu=2.3_S,GLC_BATCH_mu=1.03_S
b1927,154.5386,167.5065,210.6624,130.3295,182.67680000000001,159.1912,241.164,124.26249999999999,150.282,130.26,99.4344,81.776,214.0992,229.78080000000003,351.414,124.1319,329.5887,235.38199999999998,244.18680000000003,183.82710000000003,201.5754,240.4556,51.0072,39.660000000000004,23.0862,30.638699999999996
b1479,750.2001999999999,2897.5765,1715.4624,703.5124999999999,741.807,607.9972,634.9992000000001,599.9375,720.2925,442.52399999999994,301.6104,226.64149999999998,208.46160000000003,269.3412,415.49199999999996,535.9083,419.5527,623.462,583.5324,315.0402,669.639,757.242,2120.6784000000002,734.7750000000001,2099.9504,904.5585
b3253,1557.0867999999998,2655.8734999999997,2937.3504,1163.6619999999998,1747.6978000000001,1662.521,1834.2192,1673.65,1452.9240000000002,1481.136,1300.9256000000003,1147.03,1521.1962,1294.7040000000002,1733.6339999999998,1999.0734000000002,2094.5883,1698.746,1836.2388,1568.9406000000001,1483.7709,1686.1344,1652.4552,786.2249999999999,1006.5714000000002,996.0498
b3018,60.719199999999994,300.74199999999996,166.71359999999999,28.220999999999997,33.2232,75.96690000000001,52.9452,57.0,114.3315,84.324,53.4664,36.004999999999995,59.92380000000001,26.1306,49.098,68.1973,61.916399999999996,91.30799999999999,48.4044,33.133500000000005,37.9131,98.65679999999999,50.35,21.884999999999998,164.04500000000002,109.1559
b3017,51.7874,105.651,100.416,19.1705,32.9565,29.737000000000002,32.458800000000004,31.3375,26.649,17.364,16.3904,12.844,28.0908,36.6606,54.292,70.2982,78.1305,56.67199999999999,37.9236,60.273,54.18,86.6096,105.5336,60.94500000000001,165.5492,122.59020000000001
b3049,38.623999999999995,88.193,,19.607499999999998,17.78,47.1469,13.147200000000002,14.75,54.9855,24.084,17.887999999999998,10.3645,1239.2352,179.334,51.407999999999994,44.550999999999995,24.4314,,,4.1847,18.3567,,25.5248,4.11,57.77,7.646400000000001
b3628,,,,,,,,,,,,,,,,,,,,,,,14.797600000000001,5.43,40.54800000000001,18.7443
b3627,,,,,,,,,,,,,,,,,,,,,,,4.7064,3.0749999999999997,12.491400000000002,5.734800000000001
b3626,,,,,,,,,,,,,,,,,,,,,,,11.702399999999999,4.995,26.814000000000004,18.514200000000002
b2399,20.632599999999996,158.5195,,15.110999999999999,90.551,26.776400000000002,28.4724,0.0,50.706,3.168,80.3088,0.7695,2.835,24.186600000000002,38.135999999999996,22.3649,62.327999999999996,,,16.960800000000003,10.4748,,,,,
b3625,6.035,38.098,36.4608,3.1165,4.114800000000001,7.4408,8.7384,7.7625,8.289,4.68,4.8568,4.294,12.814200000000001,12.7818,33.474,20.1448,8.3202,9.016,6.1116,7.015200000000001,4.644,10.9076,17.935200000000002,2.5949999999999998,36.82020000000001,8.9208
b3623,3.7061999999999995,34.5505,16.0896,2.2769999999999997,4.0259,5.3579,5.332800000000001,3.8375,10.503000000000002,5.34,5.0232,2.5364999999999998,0.0,1.8792,1.246,4.6636999999999995,3.1311,5.1659999999999995,3.5508,1.5318,3.4959000000000002,5.7572,85.3936,13.379999999999999,198.14020000000002,70.0035
b3622,11.757599999999998,3.6765,43.3728,2.3689999999999998,9.906,16.885900000000003,5.7288,3.7125000000000004,20.1825,1.404,3.8584,3.0969999999999995,0.43740000000000007,0.3078,1.274,1.1175,1.7051999999999998,0.16799999999999998,14.691600000000001,9.5127,6.166200000000001,12.1804,,,,
b1090,73.0732,155.66,99.3792,66.69999999999999,67.5005,73.0587,54.318,59.8125,52.704,51.072,43.960800000000006,43.1205,25.725600000000004,18.4356,29.596,34.4041,37.8231,41.44,35.0724,67.2882,38.093700000000005,26.0332,78.27040000000001,44.714999999999996,115.38740000000001,68.6583
b2905,940.1677999999999,4728.882,4013.8752,289.2135,540.8676,738.1326,649.4796,380.58750000000003,546.6285,240.34799999999998,176.56080000000003,128.1075,427.14540000000005,397.2078,646.38,864.8407,824.2878,552.706,494.14200000000005,283.46070000000003,542.3805,832.7812000000001,7645.3136,919.185,2715.19,1462.0377
b0167,178.66439999999997,602.1719999999999,378.2208,128.6735,184.7723,183.67510000000001,186.22560000000001,202.72500000000002,226.179,187.944,146.0264,127.04349999999998,95.04540000000001,91.287,151.564,225.89890000000003,155.9376,190.00799999999998,195.05640000000002,131.17980000000003,233.0256,217.782,364.80960000000005,137.655,493.6392,211.4265
b4269,1.4484,0.043,0.0384,2.3114999999999997,1.1176,4.5981,1.5708,2.1625,3.4560000000000004,3.756,3.7544,0.95,5.0544,0.3402,2.492,0.0894,14.3031,0.13999999999999999,1.3596000000000001,0.0222,0.3096,0.1628,9.052399999999999,11.295,18.987800000000004,14.124600000000001
b4390,22.3082,33.153,20.3328,10.096999999999998,17.538700000000002,25.4795,23.1396,20.4875,31.401000000000003,24.036,21.496800000000004,20.7385,13.446000000000002,18.5166,15.413999999999998,22.275499999999997,20.741699999999998,22.427999999999997,21.595200000000002,23.8539,18.227700000000002,27.217200000000002,37.5452,19.62,53.8678,58.179899999999996
b3498,1916.503,5818.373,3516.9408,1247.0715,1348.3590000000002,1363.1467,1588.8576,1286.8125,1278.7740000000001,973.3439999999999,819.78,571.0925,913.1454,961.9884000000002,1613.836,2268.4058,2029.2909,1562.246,1732.2228,1144.3545000000001,1393.4193,1959.0908,3834.0624000000003,1670.7749999999999,4516.633,2728.8798
b0915,20.377,35.5825,26.0544,4.8069999999999995,6.1214,12.340200000000001,8.6988,8.0375,10.732500000000002,5.532,5.4704,4.0375,6.188400000000001,5.799600000000001,12.165999999999999,21.0984,15.3027,15.735999999999999,8.0388,5.727600000000001,7.4175,13.734399999999999,14.3524,5.28,13.6468,5.840999999999999
b2935,5514.215,16165.678,10127.3472,3060.3109999999997,4650.994,4206.3838000000005,4477.664400000001,4593.175,4573.1925,3388.0080000000003,2039.4296000000002,1432.752,1447.9884000000002,1401.5592000000001,3481.226,5022.5814,4677.4664999999995,5523.504,4213.2552000000005,1803.8832,4799.7288,5430.3272,11280.52,5450.1900000000005,14175.493600000002,8846.7963
b2685,62.90599999999999,299.366,127.968,9.7405,16.9545,74.277,14.982000000000001,24.825,85.482,47.07599999999999,18.3872,15.4185,37.8756,24.1704,50.273999999999994,44.5957,63.5775,47.208,13.332,9.601500000000001,20.3046,39.9304,231.14360000000002,110.805,406.59180000000003,184.7526
b0144,67.5352,357.287,,30.543999999999997,87.9475,54.509100000000004,57.7236,58.099999999999994,68.391,65.28,164.44480000000001,36.517999999999994,10.9674,19.1646,62.705999999999996,47.1585,59.902499999999996,,,18.1041,59.830200000000005,,,,,
b3962,631.2468,5803.409000000001,5588.4288,1512.3419999999999,2309.7871,1710.8993,1346.7168000000001,1406.775,2765.016,1864.212,1285.5752000000002,1103.1685,483.084,507.3192000000001,605.262,477.21719999999993,769.1628,1078.8819999999998,1694.4840000000002,1307.3802,2577.5619,1044.288,3443.9612,549.5550000000001,3209.3742,750.2853
b1128,1165.2236,2090.5095,1919.2895999999998,729.8704999999999,916.4955,1009.5515,1137.6024000000002,796.4,862.488,672.264,517.4832,476.3585,1019.628,1033.9974,1210.426,886.252,1198.8732,1037.974,918.6804000000001,794.0052000000002,893.97,991.378,1536.152,996.0,1428.1834000000001,1359.9441000000002
b2516,2191.5427999999997,4409.1555,3234.1824,1169.6074999999998,1793.3035,1864.3789000000002,2013.4884,2034.5500000000002,1906.8075000000001,1602.06,1190.1656,1346.2544999999998,2185.6068000000005,2135.9376,2065.658,2744.7886000000003,2295.6549,2420.6,2107.2084,1836.8391000000001,2092.8444,2771.8032,2706.922,1420.455,3252.5164000000004,2486.5490999999997
b4069,1412.5734,5043.1475,7808.4288,7578.6494999999995,15167.140099999999,10281.273000000001,5235.8724,6856.8125,9871.686,17473.859999999997,15008.1776,13949.144499999999,5870.8314,6693.321600000001,1582.252,1714.5728000000001,1602.9027,2782.4159999999997,13331.802000000001,10958.1198,11838.7041,3684.2232000000004,2293.2888000000003,354.735,704.9902000000001,999.3243000000001
b3786,165.288,443.631,219.76319999999998,42.101499999999994,68.2371,83.709,73.7748,66.325,69.336,39.3,21.538400000000003,14.953,96.19560000000001,67.1328,149.45,159.9813,135.22529999999998,99.456,64.2972,31.812600000000003,66.6285,100.53640000000001,292.6448,159.57,546.0682,296.6874
b3787,157.265,723.088,431.52,45.516999999999996,73.3044,81.3248,90.6972,75.375,78.111,49.92,33.332,14.325999999999999,52.8444,63.9576,92.53999999999999,148.6126,108.192,119.672,59.004000000000005,26.4846,88.36500000000001,123.21,532.7348000000001,139.77,751.0318000000001,304.971
b3788,58.5182,307.02000000000004,179.5776,16.801499999999997,24.168100000000003,28.2174,38.1876,27.1,19.71,15.636,5.3352,3.8854999999999995,12.4092,19.521,27.888,32.8694,32.781,33.418,15.523200000000001,5.6943,28.212300000000003,36.186,222.0064,60.449999999999996,261.5782,83.79180000000001
b3790,41.1516,65.919,,5.945499999999999,24.3713,16.9252,13.332,5.0625,12.690000000000001,5.76,1.7056,3.3155,3.24,4.0014,2.6879999999999997,7.0328,6.0123,,,1.1655000000000002,7.520700000000001,,,,,
b3791,111.51259999999999,324.99399999999997,209.1456,46.12649999999999,74.6633,85.9753,76.8108,83.83749999999999,59.197500000000005,43.848,26.603199999999998,26.200999999999997,45.1818,24.8184,48.986,127.05229999999999,65.9883,77.378,60.693599999999996,51.3042,68.3442,92.6776,254.63320000000002,93.48,347.9934,175.6902
b3794,41.9184,125.6675,,15.3065,18.0848,28.4794,24.512400000000003,9.45,23.328000000000003,6.54,7.2904,4.645499999999999,5.200200000000001,1.6362,35.238,40.349199999999996,45.452400000000004,,,9.0909,20.820600000000002,,,,,
b3795,9.542399999999999,10.664,14.399999999999999,4.2204999999999995,6.8834,8.3971,5.926800000000001,5.7625,13.000500000000002,9.852,6.6664,5.377,6.237000000000001,3.726,7.223999999999999,18.7591,7.8939,10.892,5.412,4.1847,6.5274,8.0068,4.134,6.855,22.563000000000002,26.1252
b3807,280.81919999999997,383.06549999999993,231.84,117.4725,117.1194,137.13080000000002,126.0336,129.325,138.91500000000002,88.512,46.124,47.671,27.7506,77.8572,198.016,120.1983,154.3059,107.66,148.36800000000002,50.0388,103.50959999999999,212.7944,461.16360000000003,242.16,794.2176000000001,534.2214
b3826,1213.0775999999998,2531.0015,1446.3936,577.5414999999999,697.4713,936.5976,814.2156000000001,712.0125,872.6804999999999,577.9799999999999,453.3256,373.4165,196.97580000000002,374.1066,740.166,809.1593999999999,965.3049,789.0120000000001,985.8288000000001,500.04390000000006,810.3264,1019.0391999999999,933.7752,467.805,914.0740000000001,501.65340000000003
b4483,14.611799999999999,53.1695,,9.096499999999999,28.613100000000003,17.3182,14.850000000000001,16.1375,7.857000000000001,25.188,18.5952,3.667,3.483,1.6686,3.8499999999999996,15.436399999999999,2.646,,,6.1938,11.016599999999999,,16.7904,10.754999999999999,38.302600000000005,13.1865
b3848,153.005,195.9295,,49.358,98.4123,71.6046,63.39960000000001,262.65,54.45900000000001,68.41199999999999,36.8472,46.854,39.333600000000004,39.7062,106.18999999999998,122.4631,116.07119999999999,,,39.7935,61.3782,,,,,
b2065,728.4174,1385.9759999999999,1042.6175999999998,649.5314999999999,882.9548,810.7852,671.6028,665.45,606.1500000000001,575.172,461.3232,306.603,359.9802,413.1162,949.06,746.0132,932.4062999999999,852.418,748.0308000000001,522.0774,655.4619,713.212,1232.568,733.575,1325.6362000000001,969.4644000000001
b2064,34.8184,88.5585,53.8176,36.662,41.147999999999996,51.2341,44.088,48.375,63.6525,51.24,54.5168,45.20099999999999,21.7404,21.951000000000004,15.301999999999998,34.27,34.1775,37.95399999999999,41.7912,29.226300000000002,44.1567,55.3372,31.8424,19.725,68.8008,45.9846
b4051,1237.3737999999998,1458.7535,1746.8736000000001,1867.0134999999998,1552.8925,1963.9127,1649.3532,1398.775,1224.3960000000002,1300.116,1305.8344,1723.6325,2818.071,2783.5164000000004,1736.882,2095.6999,3076.9599,1355.6339999999998,1757.844,2314.8051,1312.6782,1321.8324,682.64,518.76,450.9984,483.19230000000005
b1096,39.8026,23.9295,,29.945999999999998,18.1991,47.1207,17.107200000000002,40.912499999999994,49.54500000000001,57.336,52.6448,37.705499999999994,35.964,36.5148,40.25,39.3062,42.1449,,,20.079900000000002,23.5683,,,,,
b1097,18.1618,31.7125,18.470399999999998,7.843,7.7724,13.9908,15.312,10.024999999999999,16.254,7.944,9.578400000000002,7.675999999999999,18.1116,11.2428,11.017999999999999,19.5041,14.406,14.223999999999998,13.992,7.936500000000001,7.4304,19.7284,24.358800000000002,11.129999999999999,33.528400000000005,20.549699999999998
b1099,21.356799999999996,43.903,24.6144,8.958499999999999,6.5913,10.9385,12.4212,12.6375,12.069,11.232,8.4968,6.0515,5.3298000000000005,4.0662,14.42,16.2559,12.803700000000001,16.729999999999997,15.8268,16.1505,7.946400000000001,15.4068,40.4496,17.04,46.3032,30.3555
b4372,36.8632,73.5085,68.352,7.084,7.9248,7.0216,0.05280000000000001,18.975,17.604,7.74,4.888000000000001,3.6195,56.79720000000001,43.7238,26.992,10.221400000000001,108.51539999999999,1.7779999999999998,47.322,17.2272,25.464599999999997,33.966,81.6624,18.240000000000002,74.86120000000001,56.5869
b0195,92.1438,210.485,130.7328,60.32899999999999,78.867,70.4649,81.3912,69.21249999999999,78.6645,60.599999999999994,42.51520000000001,31.445,79.218,104.571,139.874,155.9881,133.77,152.558,72.7056,70.4184,103.4838,126.17,101.5904,33.375,91.14580000000001,58.8525
b0197,42434.7972,8509.8935,19630.079999999998,14145.057499999997,21516.987699999998,28217.0201,29563.459200000005,23053.800000000003,22997.128500000003,19008.888,14525.971200000002,13670.461999999998,29592.0054,25404.6294,35974.147999999994,21586.822,38330.9997,32757.662,23947.558800000003,17017.998300000003,23209.4994,31135.5296,8402.0688,43873.44,11533.9876,70008.08429999999
b3924,261.28,416.7775,309.9072,153.31799999999998,174.81550000000001,289.4445,170.0292,184.28750000000002,140.60250000000002,128.916,96.90720000000002,72.37100000000001,130.87980000000002,194.4,408.366,201.8801,327.81,195.25799999999998,201.3,128.48250000000002,137.5011,184.0528,146.068,152.01,200.49460000000002,175.5309
b4238,42.7704,112.746,56.5632,36.2365,47.01540000000001,35.5927,62.845200000000006,32.775,86.265,76.08,50.3048,39.3585,5.2812,11.4372,54.586,56.009100000000004,13.656299999999998,36.105999999999995,45.05160000000001,30.069900000000004,27.825300000000002,28.4308,17.6808,4.785,17.2874,3.6462000000000003
b4239,5.467,1040.6644999999999,97.632,5.5889999999999995,11.4046,13.6764,10.692,10.825,6.9255,11.004,11.7208,12.7205,20.5092,10.1898,17.99,19.0273,5.909399999999999,15.315999999999999,16.2756,21.6672,9.4299,20.5572,1152.1988000000001,32.925,801.9784000000001,60.888
b4259,6.3473999999999995,29.756,2.4192,2.5414999999999996,0.635,2.489,1.2672,1.275,2.1870000000000003,0.84,1.716,3.2585,0.7290000000000001,0.4212,3.08,3.0694,0.4557,7.083999999999999,1.1616,3.7185000000000006,1.8317999999999999,0.3996,154.54800000000003,63.644999999999996,151.5754,73.7028
b1190,39.532799999999995,884.4454999999999,778.7712,162.7595,89.3699,70.609,66.4752,180.21249999999998,80.9055,91.908,52.312,67.8585,74.3742,83.57580000000002,82.222,30.3215,75.8667,74.28399999999999,60.1656,20.4573,61.597500000000004,53.0284,952.1768000000001,31.395,694.5044,72.57000000000001
b1188,6.631399999999999,76.79799999999999,11.9232,9.2805,12.230100000000002,10.2049,14.361600000000001,6.6125,10.152,10.284,13.956800000000001,16.112,13.4136,10.3518,8.959999999999999,8.1056,25.313399999999998,9.282,9.4116,10.3008,8.5785,8.347199999999999,,,,
b0887,85.413,195.1555,91.584,38.318,40.8686,64.3472,68.4684,89.08749999999999,112.27950000000001,79.464,46.8104,44.01349999999999,26.033400000000004,49.02120000000001,70.812,70.99849999999999,38.5287,54.992,58.2648,21.2676,49.5231,116.72760000000001,91.43560000000001,28.905,109.61040000000001,133.91819999999998
b3933,244.7512,560.6769999999999,363.68639999999994,142.2895,256.1463,244.3674,224.2416,222.71249999999998,245.457,212.33999999999997,187.2312,181.279,184.77720000000002,167.6862,248.57,364.5285,237.87539999999998,274.76399999999995,267.1152,213.20880000000002,201.24,364.9384,478.6748,219.87,553.5238,326.9013
b2261,23.870199999999997,162.583,66.432,8.257,12.331700000000001,13.938400000000001,12.394800000000002,14.0625,9.1395,5.796,3.3488,4.161,3.5478,6.9174,23.561999999999998,4.4402,25.7838,11.017999999999999,10.23,5.4168,9.417,19.832,54.378,9.225000000000001,38.3462,116.3775
b1067,1217.8488,2444.851,1731.8016,842.7084999999998,838.1619000000001,957.9244000000001,1078.3476,913.0124999999999,1064.3940000000002,756.18,559.8424,424.7165,1124.2476000000001,1057.0824,1257.2839999999999,1455.0148,1324.5582,1211.616,1068.342,816.5826000000001,820.3367999999999,1277.6691999999998,1385.4412,954.795,1060.1122,964.7561999999999
b3997,44.5312,20.726,42.0672,4.922,10.858500000000001,11.645900000000001,15.378000000000002,15.2,11.853,8.88,2.0176,3.3819999999999997,9.282600000000002,10.692,2.1559999999999997,22.2308,21.7707,18.9,11.748000000000001,10.5894,11.545499999999999,17.834,73.11880000000001,29.714999999999996,74.8394,39.6657
b1083,,,,,,,,,,,,,,,,,,,,,,,783.8912,484.305,2654.804,1450.3734
b1127,371.3868,437.568,325.9776,360.66299999999995,357.1113,363.394,425.964,348.7,388.1385,311.02799999999996,265.148,261.32599999999996,401.7114,366.73560000000003,398.25800000000004,519.2203000000001,561.1137,318.164,378.24600000000004,312.0765,269.4165,406.36359999999996,259.594,224.28000000000003,212.41920000000002,160.9461
b0109,896.2613999999999,1221.759,1145.7792,465.39349999999996,622.7699,634.3675000000001,741.2592,746.375,581.634,480.03599999999994,323.60640000000006,276.15549999999996,298.2744,325.8306,726.3059999999999,705.7981,969.7443000000001,1123.024,803.9724000000001,564.2130000000001,721.8969000000001,968.4676,935.9588000000001,764.52,706.3854,753.9492
b1652,336.24179999999996,810.1845,315.8784,110.2735,105.9053,130.6463,132.4224,109.3125,114.41250000000001,68.496,48.235200000000006,32.053,142.9326,99.7596,258.44,167.93789999999998,230.62829999999997,214.87199999999999,123.222,83.15010000000001,120.2151,139.2828,875.4964000000001,284.96999999999997,1038.4212,494.99820000000005
b0073,6515.002599999999,1275.1005,1442.8224,8332.0605,5661.2536,5598.5208,6641.7384,3731.475,7364.358,7421.795999999999,6545.9368,6560.804499999999,2339.8146,2689.2486000000004,17112.115999999998,9363.890099999999,6883.5102,9681.56,5651.5932,8525.643600000001,5679.7281,7436.3044,484.4836,5371.125,502.53360000000004,8376.2064
b0071,7268.5256,992.1389999999999,1710.7584,7649.133,6205.1438,8076.5168,6853.374,4564.2375,5447.4795,6712.872,5656.3832,6399.5135,247.69800000000004,240.8778,5397.4619999999995,3806.801,2477.6409,7905.897999999999,7213.8132000000005,5799.261600000001,8120.9628,8140.5032,434.7484,9730.98,743.3800000000001,16288.159500000002
b3406,1.9028,2.8810000000000002,17.4336,0.7474999999999999,4.7498000000000005,0.18340000000000004,1.3992000000000002,4.65,7.506,10.2,3.5568,3.8189999999999995,18.2412,15.6978,65.142,29.367900000000002,40.0722,22.624,10.546800000000001,5.439000000000001,8.0625,3.034,,,,
b0508,7.9803999999999995,0.45149999999999996,,0.1495,0.3556,4.2837000000000005,0.1716,0.17500000000000002,0.7290000000000001,1.896,4.8256,1.4249999999999998,2.4786,4.3902,0.8119999999999999,5.7812,5.6889,,,0.0444,0.0774,,,,,
b0800,1017.1175999999999,1847.0005,1447.7951999999998,692.1964999999999,610.2985,1170.3802,653.3340000000001,565.6375,836.514,675.4799999999999,559.3016,491.80550000000005,1425.0492000000002,1308.8466,1815.8279999999997,1547.3948,2283.8066999999996,1142.316,741.2856,806.193,587.1693,950.2191999999999,1336.3632,986.655,1460.2730000000001,904.7178
b0801,2320.2799999999997,1334.591,1295.424,1130.5649999999998,835.6346000000001,1317.3622,806.5068,884.7125,1221.102,804.2520000000001,518.5232,364.63849999999996,579.1014000000001,680.5296000000001,1471.8899999999999,1333.2967,2453.9739,1257.466,852.2052000000001,391.33050000000003,714.3633,1340.5839999999998,471.48800000000006,1586.28,467.1522,1239.1593
